,personId,firstName,lastName,birthdate,lastAttended,country,height,bodyWeight,guard,forward,center,draftYear,draftRound,draftNumber,fullName
216,365,Derrick,McKey,1966-10-10,Alabama,USA,82.0,241.0,False,True,False,1987.0,1.0,9.0,Derrick McKey
217,368,Dwayne,Schintzius,1968-10-14,Florida,USA,86.0,285.0,False,False,True,1990.0,1.0,24.0,Dwayne Schintzius
218,369,Charlie,Ward,1970-10-12,Florida State,USA,74.0,185.0,True,False,False,1994.0,1.0,26.0,Charlie Ward
219,371,Terry,Mills,1967-12-21,Michigan,USA,,,False,True,False,1990.0,1.0,16.0,Terry Mills
220,375,Isaiah,Rider,1971-03-12,UNLV,USA,,,True,False,False,1993.0,1.0,5.0,Isaiah Rider
221,376,Eric,Montross,1971-09-23,North Carolina,USA,84.0,270.0,False,False,True,1994.0,1.0,9.0,Eric Montross
222,378,Craig,Ehlo,1961-08-11,Washington State,USA,78.0,180.0,True,False,False,1983.0,3.0,48.0,Craig Ehlo
223,380,Tony,Smith,1968-06-14,Marquette,USA,,380.0,False,False,False,1990.0,2.0,51.0,Tony Smith
224,381,James,Robinson,1970-08-31,Alabama,USA,,,True,False,False,1993.0,1.0,21.0,James Robinson
225,383,Kendall,Gill,1968-05-25,Illinois,USA,77.0,216.0,True,False,False,1990.0,1.0,5.0,Kendall Gill
226,384,Calbert,Cheaney,1971-07-17,Indiana,USA,79.0,210.0,True,True,False,1993.0,1.0,6.0,Calbert Cheaney
227,386,Elliot,Perry,1969-03-28,Memphis,USA,,,True,False,False,1991.0,2.0,37.0,Elliot Perry
228,389,Toni,Kukoc,1968-09-18,Benetton Treviso,Croatia,83.0,235.0,False,True,False,1990.0,2.0,29.0,Toni Kukoc
229,390,Sasha,Danilovic,1970-02-26,Virtus Bologna,Serbia,78.0,200.0,True,False,False,1992.0,2.0,43.0,Sasha Danilovic
230,393,Rod,Strickland,1966-07-11,DePaul,USA,75.0,185.0,True,False,False,1988.0,1.0,19.0,Rod Strickland
231,397,Reggie,Miller,1965-08-24,UCLA,USA,79.0,397.0,True,False,False,1987.0,1.0,11.0,Reggie Miller
232,399,Sean,Rooks,1969-09-09,Arizona,USA,82.0,399.0,False,False,True,1992.0,2.0,30.0,Sean Rooks
233,400,Derek,Strong,1968-02-09,Xavier,USA,81.0,240.0,False,True,False,1990.0,2.0,47.0,Derek Strong
234,402,Jon,Koncak,1963-05-17,Southern Methodist,USA,84.0,250.0,False,False,True,1985.0,1.0,5.0,Jon Koncak
235,404,Kevin,Duckworth,1964-04-01,Eastern Illinois,USA,84.0,300.0,False,False,True,1986.0,2.0,33.0,Kevin Duckworth
236,406,Shaquille,O'Neal,1972-03-06,Louisiana State,USA,85.0,325.0,False,False,True,1992.0,1.0,1.0,Shaquille O'Neal
237,412,Sharone,Wright,1973-01-30,Clemson,USA,83.0,260.0,False,False,True,1994.0,1.0,6.0,Sharone Wright
238,416,Willie,Burton,1968-05-26,Minnesota,USA,80.0,210.0,False,True,False,1990.0,1.0,9.0,Willie Burton
239,417,Sam,Mitchell,1963-09-02,Mercer,USA,79.0,215.0,False,True,False,1985.0,3.0,54.0,Sam Mitchell
240,418,Scott,Brooks,1965-07-31,California-Irvine,USA,71.0,165.0,True,False,False,-1.0,-1.0,-1.0,Scott Brooks
241,420,Jayson,Williams,1968-02-22,St. John's (NY),USA,81.0,240.0,False,True,False,1990.0,1.0,21.0,Jayson Williams
242,422,Avery,Johnson,1965-03-25,Southern,USA,71.0,185.0,True,False,False,-1.0,-1.0,-1.0,Avery Johnson
243,423,Chris,Gatling,1967-09-03,Old Dominion,USA,,,False,True,False,1991.0,1.0,16.0,Chris Gatling
244,426,Terry,Davis,1967-06-17,Virginia Union,USA,82.0,270.0,False,True,True,-1.0,-1.0,-1.0,Terry Davis
245,428,Sherman,Douglas,1966-09-15,Syracuse,USA,,,True,False,False,1989.0,2.0,28.0,Sherman Douglas
246,431,Shawn,Kemp,1969-11-26,Concord HS (IN),USA,82.0,280.0,False,True,False,1989.0,1.0,17.0,Shawn Kemp
247,432,Pete,Chilcutt,1968-09-14,North Carolina,USA,82.0,432.0,False,True,False,1991.0,1.0,27.0,Pete Chilcutt
248,433,Buck,Williams,1960-03-08,Maryland,USA,80.0,225.0,False,True,False,1981.0,1.0,3.0,Buck Williams
249,434,Tony,Dumas,1972-08-25,Missouri-Kansas City,USA,78.0,190.0,True,False,False,1994.0,1.0,19.0,Tony Dumas
250,435,Carlos,Rogers,1971-02-06,Tennessee State,USA,83.0,435.0,False,True,True,1994.0,1.0,11.0,Carlos Rogers
251,436,Juwan,Howard,1973-02-07,Michigan,USA,81.0,250.0,False,True,False,1994.0,1.0,5.0,Juwan Howard
252,438,Robert,Werdann,1970-09-12,St. John's (NY),USA,83.0,250.0,False,False,True,1992.0,2.0,46.0,Robert Werdann
253,440,Zan,Tabak,1970-06-15,Olimpia Milano,Croatia,84.0,257.0,False,False,True,1991.0,2.0,51.0,Zan Tabak
254,441,Lamond,Murray,1973-04-20,California,USA,79.0,235.0,False,True,False,1994.0,1.0,7.0,Lamond Murray
255,442,Pervis,Ellison,1967-04-03,Louisville,USA,,,False,False,True,1989.0,1.0,1.0,Pervis Ellison
256,445,Wesley,Person,1971-03-28,Auburn,USA,78.0,200.0,True,True,False,1994.0,1.0,23.0,Wesley Person
257,446,Lucious,Harris,1970-12-18,Long Beach State,USA,77.0,205.0,True,False,False,1993.0,2.0,28.0,Lucious Harris
258,448,Bo,Outlaw,1971-04-13,Houston,USA,80.0,220.0,False,True,False,-1.0,-1.0,-1.0,Bo Outlaw
259,452,Vin,Baker,1971-11-23,Hartford,USA,83.0,240.0,False,True,False,1993.0,1.0,8.0,Vin Baker
260,456,Chuck,Person,1964-06-27,Auburn,USA,80.0,241.0,False,True,False,1986.0,1.0,4.0,Chuck Person
261,457,Andrew,Lang,1966-06-28,Arkansas,USA,83.0,275.0,False,False,True,1988.0,2.0,28.0,Andrew Lang
262,458,Howard,Eisley,1972-12-04,Boston College,USA,74.0,185.0,True,False,False,1994.0,2.0,30.0,Howard Eisley
263,460,Trevor,Ruffin,1970-09-26,Hawaii,USA,73.0,460.0,True,False,False,-22.0,-22.0,-22.0,Trevor Ruffin
264,461,Popeye,Jones,1970-06-17,Murray State,USA,80.0,265.0,False,True,False,1992.0,2.0,41.0,Popeye Jones
265,462,J.R.,Reid,1968-03-31,North Carolina,USA,,,False,True,False,1989.0,1.0,5.0,JR Reid
266,467,Jason,Kidd,1973-03-23,California,USA,76.0,210.0,True,False,False,1994.0,1.0,2.0,Jason Kidd
267,468,Jon,Barry,1969-07-25,Georgia Tech,USA,77.0,210.0,True,False,False,1992.0,1.0,21.0,Jon Barry
268,469,Jamal,Mashburn,1972-11-29,Kentucky,USA,80.0,247.0,False,True,False,1993.0,1.0,4.0,Jamal Mashburn
269,470,Doc,Rivers,1961-10-13,Marquette,USA,76.0,210.0,True,False,False,1983.0,2.0,31.0,Doc Rivers
270,474,Stefano,Rusconi,1968-02-10,Benetton Treviso,Italy,81.0,240.0,False,True,False,1990.0,2.0,52.0,Stefano Rusconi
271,475,Doug,Smith,1969-09-17,Missouri,USA,82.0,220.0,False,True,False,1991.0,1.0,6.0,Doug Smith
272,500,Barrett,Barrett,,,,,,,,,,,,Barrett Barrett
273,501,Cakarevic,Cakarevic,,,,,,,,,,,,Cakarevic Cakarevic
274,502,Diakite,Diakite,,,,,,,,,,,,Diakite Diakite
275,504,Foirest,Foirest,,,,,,,,,,,,Foirest Foirest
276,505,Brian,Greene,,,,,,,,,,,,Brian Greene
277,507,Masingue,Masingue,,,,,,,,,,,,Masingue Masingue
278,509,Amara,Sy,,,,,,,,,,,,Amara Sy
279,510,Troutman,Troutman,,,,,,,,,,,,Troutman Troutman
280,511,Melvin,Booker,1972-08-20,Missouri,USA,74.0,511.0,True,False,False,-22.0,-22.0,-22.0,Melvin Booker
281,512,Vladimir,Diachok,,,,,,,,,,,,Vladimir Diachok
282,513,Vitaly,Fridzon,,,,,,,,,,,,Vitaly Fridzon
283,514,Boris,Gorenc,,,,,,,,,,,,Boris Gorenc
284,516,Sergey,Krasnikov,,,,,,,,,,,,Sergey Krasnikov
285,518,Timofey,Mozgov,,,,,,,,,,,,Timofey Mozgov
286,519,Ademola,Okulaja,,,,,,,,,,,,Ademola Okulaja
287,520,Pavel,Podkolzin,,,,,,,,,,,,Pavel Podkolzin
288,521,G.,Pozzecco,,,,,,,,,,,,G Pozzecco
289,522,Savkov,Savkov,,,,,,,,,,,,Savkov Savkov
290,523,Torres,Torres,,,,,,,,,,,,Torres Torres
291,524,Wolkowyski,Wolkowyski,,,,,,,,,,,,Wolkowyski Wolkowyski
292,525,Andersen,Andersen,,,,,,,,,,,,Andersen Andersen
293,526,Holden,Holden,,,,,,,,,,,,Holden Holden
294,527,Kurbanov,Kurbanov,,,,,,,,,,,,Kurbanov Kurbanov
295,528,Trajan,Langdon,,,,,,,,,,,,Trajan Langdon
296,529,Pachoutine,Pachoutine,,,,,,,,,,,,Pachoutine Pachoutine
297,530,Theo,Papaloukas,,,,,,,,,,,,Theo Papaloukas
298,531,Anton,Ponkrashov,,,,,,,,,,,,Anton Ponkrashov
299,533,Smodis,Smodis,,,,,,,,,,,,Smodis Smodis
300,534,Van Den Spiegel,Van Den Spiegel,,,,,,,,,,,,Van Den Spiegel Van Den Spiegel
301,535,Vanterpool,Vanterpool,,,,,,,,,,,,Vanterpool Vanterpool
302,536,Voroncevich,Voroncevich,,,,,,,,,,,,Voroncevich Voroncevich
303,537,Bodiroga,Bodiroga,,,,,,,,,,,,Bodiroga Bodiroga
304,538,Cinciarini,Cinciarini,,,,,,,,,,,,Cinciarini Cinciarini
305,539,Garri,Garri,,,,,,,,,,,,Garri Garri
306,540,Giachetti,Giachetti,,,,,,,,,,,,Giachetti Giachetti
307,541,Hawkins,Hawkins,,,,,,,,,,,,Hawkins Hawkins
308,542,Ilievski,Ilievski,,,,,,,,,,,,Ilievski Ilievski
309,543,Mavrokefalidis,Mavrokefalidis,,,,,,,,,,,,Mavrokefalidis Mavrokefalidis
310,544,Moiso,Moiso,,,,,,,,,,,,Moiso Moiso
311,545,Righetti,Righetti,,,,,,,,,,,,Righetti Righetti
312,546,Tonolli,Tonolli,,,,,,,,,,,,Tonolli Tonolli
313,547,Arnold,Arnold,,,,,,,,,,,,Arnold Arnold
314,548,Buford,Buford,,,,,,,,,,,,Buford Buford
315,550,Will,Bynum,,,,,,,,,,,,Will Bynum
316,551,Omri,Casspi,,,,,,,,,,,,Omri Casspi
317,552,Elyahu,Elyahu,,,,,,,,,,,,Elyahu Elyahu
318,554,Green,Green,,,,,,,,,,,,Green Green
319,555,Jasaitis,Jasaitis,,,,,,,,,,,,Jasaitis Jasaitis
320,556,Derrick,Sharp,,,,,,,,,,,,Derrick Sharp
321,557,Shason,Shason,,,,,,,,,,,,Shason Shason
322,559,Basile,Basile,,,,,,,,,,,,Basile Basile
323,560,de la Fuente,de la Fuente,,,,,,,,,,,,de la Fuente de la Fuente
324,561,Grimau,Grimau,,,,,,,,,,,,Grimau Grimau
325,562,Kakiouzis,Kakiouzis,,,,,,,,,,,,Kakiouzis Kakiouzis
326,563,Kasun,Kasun,,,,,,,,,,,,Kasun Kasun
327,564,Lakovic,Lakovic,,,,,,,,,,,,Lakovic Lakovic
328,565,Marconato,Marconato,,,,,,,,,,,,Marconato Marconato
329,566,Navarro,Navarro,,,,,,,,,,,,Navarro Navarro
330,567,Trias,Trias,,,,,,,,,,,,Trias Trias
331,568,Ukic,Ukic,,,,,,,,,,,,Ukic Ukic
332,569,Vazquez,Vazquez,,,,,,,,,,,,Vazquez Vazquez
333,572,Yotam,Halperin,,,,,,,,,,,,Yotam Halperin
334,574,Cenk,Akyol,,,,,,,,,,,,Cenk Akyol
335,575,Kerem,Gonlum,,,,,,,,,,,,Kerem Gonlum
336,577,Marcus,Haislip,,,,,,,,,,,,Marcus Haislip
337,578,Baris,Hersek,,,,,,,,,,,,Baris Hersek
338,579,Horace,Jenkins,,,,,,,,,,,,Horace Jenkins
339,580,Ermal,Kurtoglu,,,,,,,,,,,,Ermal Kurtoglu
340,581,Drew,Nicholas,,,,,,,,,,,,Drew Nicholas
341,582,Mustafa,Abi,,,,,,,,,,,,Mustafa Abi
342,583,Cuneyt,Erden,,,,,,,,,,,,Cuneyt Erden
343,584,Bora Hun,Pacun,,,,,,,,,,,,Bora Hun Pacun
344,586,Ermal,Kuqo,,,,,,,,,,,,Ermal Kuqo
345,587,Antoine,Eito,,,,,,,,,,,,Antoine Eito
346,588,Harold,Mrazek,,,,,,,,,,,,Harold Mrazek
347,589,Kevin,Joss-rauze,,,,,,,,,,,,Kevin Joss-rauze
348,590,Ender,Arslan,,,,,,,,,,,,Ender Arslan
349,591,Andre,Hutson,,,,,,,,,,,,Andre Hutson
350,671,Donnie,Boyce,1973-09-02,Colorado,USA,77.0,196.0,True,False,False,1995.0,2.0,42.0,Donnie Boyce
351,672,Matt,Bullard,1967-06-05,Iowa,USA,82.0,229.0,False,True,False,-1.0,-1.0,-1.0,Matt Bullard
352,673,Alan,Henderson,1972-12-02,Indiana,USA,81.0,240.0,False,True,True,1995.0,1.0,16.0,Alan Henderson
353,674,Reggie,Jordan,1968-01-26,New Mexico State,USA,76.0,195.0,True,False,False,-1.0,-1.0,-1.0,Reggie Jordan
354,675,Junior,Burrough,1973-01-18,Virginia,USA,80.0,242.0,False,True,False,1995.0,2.0,33.0,Junior Burrough
355,676,Thomas,Hamilton,1975-04-03,Pittsburgh,USA,86.0,330.0,False,False,True,-1.0,-1.0,-1.0,Thomas Hamilton
356,677,Eric,Williams,1972-07-17,Providence,USA,80.0,220.0,True,True,False,1995.0,1.0,14.0,Eric Williams
357,678,George,Zidek,1973-08-02,UCLA,USA,84.0,250.0,False,False,True,1995.0,1.0,22.0,George Zidek
358,679,Jason,Caffey,1973-06-12,Alabama,USA,80.0,256.0,False,True,False,1995.0,1.0,20.0,Jason Caffey
359,680,John,Amaechi,1970-11-26,Penn State,United Kingdom,82.0,270.0,False,True,True,-1.0,-1.0,-1.0,John Amaechi
360,681,Donny,Marshall,1972-07-17,Connecticut,USA,79.0,230.0,False,True,False,1995.0,2.0,39.0,Donny Marshall
361,682,Bob,Sura,1973-03-25,Florida State,USA,77.0,200.0,True,False,False,1995.0,1.0,17.0,Bob Sura
362,683,Darryl,Johnson,1965-10-26,Michigan State,USA,73.0,170.0,True,False,False,1987.0,3.0,58.0,Darryl Johnson
363,684,Loren,Meyer,1972-12-30,Iowa State,USA,82.0,684.0,False,True,True,1995.0,1.0,24.0,Loren Meyer
364,685,Cherokee,Parks,1972-10-11,Duke,USA,83.0,240.0,False,True,True,1995.0,1.0,12.0,Cherokee Parks
365,686,Antonio,McDyess,1974-09-07,Alabama,USA,81.0,245.0,False,True,True,1995.0,1.0,2.0,Antonio McDyess
366,687,Rastko,Cvetkovic,1970-06-22,Crvena zvezda,Serbia,85.0,260.0,False,False,True,-1.0,-1.0,-1.0,Rastko Cvetkovic
367,688,Michael,Curry,1968-08-22,Georgia Southern,USA,77.0,210.0,True,True,False,-1.0,-1.0,-1.0,Michael Curry
368,689,Theo,Ratliff,1973-04-17,Wyoming,USA,82.0,235.0,False,False,True,1995.0,1.0,18.0,Theo Ratliff
369,690,Don,Reid,1973-12-30,Georgetown,USA,80.0,250.0,False,True,False,1995.0,2.0,58.0,Don Reid
370,691,Lou,Roe,1972-07-14,Massachusetts,USA,79.0,220.0,False,True,False,1995.0,2.0,30.0,Lou Roe
371,692,Andrew,DeClercq,1973-02-01,Florida,USA,82.0,255.0,False,False,True,1995.0,2.0,34.0,Andrew DeClercq
372,693,Joe,Smith,1975-07-26,Maryland,USA,82.0,225.0,False,True,True,1995.0,1.0,1.0,Joe Smith
373,694,Sam,Mack,1970-05-26,Houston,USA,,,True,False,False,-1.0,-1.0,-1.0,Sam Mack
374,695,Eldridge,Recasner,1967-12-14,Washington,USA,,695.0,False,False,False,-22.0,-22.0,-22.0,Eldridge Recasner
375,696,Travis,Best,1972-07-12,Georgia Tech,USA,71.0,182.0,True,False,False,1995.0,1.0,23.0,Travis Best
376,697,Fred,Hoiberg,1972-10-15,Iowa State,USA,77.0,697.0,True,False,False,1995.0,2.0,52.0,Fred Hoiberg
377,698,Eddie,Johnson,1959-05-01,Illinois,USA,,,False,True,False,1981.0,2.0,29.0,Eddie Johnson
378,699,Brent,Barry,1971-12-31,Oregon State,USA,79.0,210.0,True,False,False,1995.0,1.0,15.0,Brent Barry
379,700,Keith,Tower,1970-05-15,Notre Dame,USA,83.0,250.0,False,False,True,-1.0,-1.0,-1.0,Keith Tower
380,701,Frankie,King,1972-06-06,Western Carolina,USA,73.0,185.0,True,False,False,1995.0,2.0,37.0,Frankie King
381,702,Voshon,Lenard,1973-05-14,Minnesota,USA,76.0,702.0,True,False,False,1994.0,2.0,46.0,Voshon Lenard
382,703,Kurt,Thomas,1972-10-04,TCU,USA,81.0,240.0,False,True,False,1995.0,1.0,10.0,Kurt Thomas
383,704,Shawn,Respert,1972-02-06,Michigan State,USA,73.0,195.0,True,False,False,1995.0,1.0,8.0,Shawn Respert
384,705,Randolph,Keys,1966-04-19,Southern Mississippi,USA,79.0,210.0,False,True,False,1988.0,1.0,22.0,Randolph Keys
385,706,Jerome,Allen,1973-01-28,Pennsylvania,USA,76.0,706.0,True,False,False,1995.0,2.0,49.0,Jerome Allen
386,707,Mark,Davis,1973-04-26,Texas Tech,USA,79.0,205.0,True,True,False,1995.0,2.0,48.0,Mark Davis
387,708,Kevin,Garnett,1976-05-19,Farragut Academy HS (IL),USA,83.0,240.0,False,True,False,1995.0,1.0,5.0,Kevin Garnett
388,709,Ed,O'Bannon,1972-08-14,UCLA,USA,80.0,222.0,False,True,False,1995.0,1.0,9.0,Ed O'Bannon
389,710,David,Vaughn,1973-03-23,Memphis,USA,81.0,240.0,False,True,False,1995.0,1.0,25.0,David Vaughn
390,711,Jerry,Stackhouse,1974-11-05,North Carolina,USA,78.0,218.0,False,True,False,1995.0,1.0,3.0,Jerry Stackhouse
391,712,Mario,Bennett,1973-08-01,Arizona State,USA,81.0,235.0,False,True,True,1995.0,1.0,27.0,Mario Bennett
392,713,Chris,Carr,1974-03-12,Southern Illinois,USA,78.0,220.0,True,False,False,1995.0,2.0,56.0,Chris Carr
393,714,Michael,Finley,1973-03-06,Wisconsin,USA,79.0,225.0,True,True,False,1995.0,1.0,21.0,Michael Finley
394,715,John,Coker,1971-10-28,Boise State,USA,,,,,,-1.0,-1.0,-1.0,John Coker
395,716,Rumeal,Robinson,1966-11-13,Michigan,USA,74.0,195.0,True,False,False,1990.0,1.0,10.0,Rumeal Robinson
396,717,Arvydas,Sabonis,1964-12-19,Real Madrid,Lithuania,87.0,292.0,False,False,True,1986.0,1.0,24.0,Arvydas Sabonis
397,718,Gary,Trent,1974-09-22,Ohio,USA,80.0,250.0,False,True,False,1995.0,1.0,11.0,Gary Trent
398,719,Randolph,Childress,1972-09-21,Wake Forest,USA,74.0,188.0,True,False,False,1995.0,1.0,19.0,Randolph Childress
399,720,Terrence,Rencher,1973-02-19,Texas-Austin,USA,75.0,185.0,True,False,False,1995.0,2.0,32.0,Terrence Rencher
400,721,Tyus,Edney,1973-02-14,UCLA,USA,70.0,166.0,True,False,False,1995.0,2.0,47.0,Tyus Edney
401,722,Corliss,Williamson,1973-12-04,Arkansas,USA,79.0,245.0,False,True,False,1995.0,1.0,13.0,Corliss Williamson
402,723,Clint,McDaniel,1972-02-26,Arkansas,USA,76.0,180.0,True,False,False,-1.0,-1.0,-1.0,Clint McDaniel
403,724,Cory,Alexander,1973-06-22,Virginia,USA,73.0,190.0,True,False,False,1995.0,1.0,29.0,Cory Alexander
404,725,Dell,Demps,1970-02-12,Pacific,USA,75.0,205.0,True,False,False,-1.0,-1.0,-1.0,Dell Demps
405,726,Sherell,Ford,1972-08-26,Illinois-Chicago,USA,79.0,210.0,False,True,False,1995.0,1.0,26.0,Sherell Ford
406,727,Eric,Snow,1973-04-24,Michigan State,USA,75.0,205.0,True,False,False,1995.0,2.0,43.0,Eric Snow
407,728,Jimmy,King,1973-08-09,Michigan,USA,77.0,210.0,True,False,False,1995.0,2.0,35.0,Jimmy King
408,729,Martin,Lewis,1975-04-28,Seward County CC,USA,78.0,225.0,False,True,False,1995.0,2.0,50.0,Martin Lewis
409,730,Dwayne,Whitfield,1972-08-21,Jackson State,USA,79.0,240.0,False,True,False,1995.0,2.0,40.0,Dwayne Whitfield
410,731,Greg,Ostertag,1973-03-06,Kansas,USA,86.0,280.0,False,False,True,1995.0,1.0,28.0,Greg Ostertag
411,732,Ashraf,Amaya,1971-11-23,Southern Illinois,USA,80.0,732.0,False,False,False,-22.0,-22.0,-22.0,Ashraf Amaya
412,733,Cuonzo,Martin,1971-09-23,Purdue,USA,77.0,213.0,True,False,False,1995.0,2.0,57.0,Cuonzo Martin
413,734,Lawrence,Moten,1972-03-25,Syracuse,USA,77.0,185.0,True,False,False,1995.0,2.0,36.0,Lawrence Moten
414,735,Bryant,Reeves,1973-06-08,Oklahoma State,USA,84.0,290.0,False,False,True,1995.0,1.0,6.0,Bryant Reeves
415,736,Cedric,Lewis,1969-09-24,Maryland,USA,82.0,235.0,False,True,False,-1.0,-1.0,-1.0,Cedric Lewis
416,737,Bob,McCann,1964-04-22,Morehead State,USA,78.0,244.0,False,True,False,1987.0,2.0,32.0,Bob McCann
417,738,Bob,Thornton,1962-07-10,California-Irvine,USA,82.0,225.0,False,True,False,1984.0,4.0,87.0,Bob Thornton
418,739,Rasheed,Wallace,1974-09-17,North Carolina,USA,83.0,230.0,False,True,True,1995.0,1.0,4.0,Rasheed Wallace
419,753,Randy,Brown,1968-05-22,New Mexico State,USA,74.0,190.0,True,False,False,1991.0,2.0,31.0,Randy Brown
420,754,Jim,Jackson,1970-10-14,Ohio State,USA,78.0,220.0,True,True,False,1992.0,1.0,4.0,Jim Jackson
421,757,Damon,Stoudamire,1973-09-03,Arizona,USA,70.0,757.0,True,False,False,1995.0,1.0,7.0,Damon Stoudamire
422,760,Jerome,Kersey,1962-06-26,Longwood,USA,,,,,,1984.0,2.0,46.0,Jerome Kersey
423,761,Matt,Geiger,1969-09-10,Georgia Tech,USA,,,False,False,True,1992.0,2.0,42.0,Matt Geiger
424,762,Shawn,Bradley,1972-03-22,Brigham Young,USA,90.0,275.0,False,False,True,1993.0,1.0,2.0,Shawn Bradley
425,763,Tony,Massenburg,1967-07-31,Maryland,USA,81.0,250.0,False,True,True,1990.0,2.0,43.0,Tony Massenburg
426,764,David,Robinson,1965-08-06,Navy,USA,85.0,250.0,False,False,True,1987.0,1.0,1.0,David Robinson
427,765,Hersey,Hawkins,1966-09-29,Bradley,USA,75.0,200.0,True,False,False,1988.0,1.0,6.0,Hersey Hawkins
428,766,David,Wingate,1963-12-15,Georgetown,USA,77.0,187.0,True,True,False,1986.0,2.0,44.0,David Wingate
429,767,Terry,Catledge,1963-08-22,South Alabama,USA,80.0,220.0,False,True,False,1985.0,1.0,21.0,Terry Catledge
430,768,Acie,Earl,1970-06-23,Iowa,USA,83.0,240.0,False,True,True,1993.0,1.0,19.0,Acie Earl
431,769,B.J.,Armstrong,1967-09-09,Iowa,USA,74.0,185.0,True,False,False,1989.0,1.0,18.0,BJ Armstrong
432,770,Mark,West,1960-11-05,Old Dominion,USA,82.0,770.0,False,False,False,1983.0,2.0,30.0,Mark West
433,771,Elmore,Spencer,1969-12-06,UNLV,USA,84.0,270.0,False,False,True,1992.0,1.0,25.0,Elmore Spencer
434,777,Rex,Walters,1970-03-12,Kansas,USA,76.0,190.0,True,False,False,1993.0,1.0,16.0,Rex Walters
435,779,Glen,Rice,1967-05-28,Michigan,USA,80.0,228.0,True,True,False,1989.0,1.0,4.0,Glen Rice
436,780,Byron,Houston,1969-11-22,Oklahoma State,USA,77.0,250.0,False,True,False,1992.0,1.0,27.0,Byron Houston
437,781,Will,Perdue,1965-08-29,Vanderbilt,USA,84.0,781.0,False,False,True,1988.0,1.0,11.0,Will Perdue
438,782,Mitch,Richmond,1965-06-30,Kansas State,USA,77.0,220.0,True,False,False,1988.0,1.0,5.0,Mitch Richmond
439,783,Frank,Brickowski,1959-08-14,Penn State,USA,81.0,240.0,False,True,False,1981.0,3.0,57.0,Frank Brickowski
440,785,Eric,Murdock,1968-06-14,Providence,USA,73.0,785.0,False,False,False,1991.0,1.0,21.0,Eric Murdock
441,786,Gerald,Wilkins,1963-09-11,Tennessee-Chattanooga,USA,78.0,185.0,True,False,False,1985.0,2.0,47.0,Gerald Wilkins
442,787,Charles,Barkley,1963-02-20,Auburn,USA,78.0,252.0,False,True,False,1984.0,1.0,5.0,Charles Barkley
443,788,Kevin,Willis,1962-09-06,Michigan State,USA,84.0,245.0,False,True,True,1984.0,1.0,11.0,Kevin Willis
444,813,Bernie,Bickerstaff,,,,,,,,,,,,Bernie Bickerstaff
445,891,Charles,Oakley,1963-12-18,Virginia Union,USA,81.0,245.0,False,True,False,1985.0,1.0,9.0,Charles Oakley
446,892,Spud,Webb,1963-07-13,North Carolina State,USA,66.0,133.0,True,False,False,1985.0,4.0,87.0,Spud Webb
447,893,Michael,Jordan,1963-02-17,North Carolina,USA,78.0,216.0,True,False,False,1984.0,1.0,3.0,Michael Jordan
448,894,Ricky,Pierce,1959-08-19,Rice,USA,76.0,215.0,True,False,False,1982.0,1.0,18.0,Ricky Pierce
449,895,Tyrone,Corbin,1962-12-31,DePaul,USA,,,False,True,False,1985.0,2.0,35.0,Tyrone Corbin
450,896,Tim,Hardaway,1966-09-01,Texas-El Paso,USA,72.0,195.0,True,False,False,1989.0,1.0,14.0,Tim Hardaway
451,897,Tim,Perry,1965-06-04,Temple,USA,81.0,200.0,False,True,False,1988.0,1.0,7.0,Tim Perry
452,898,Blue,Edwards,1965-10-31,East Carolina,USA,76.0,200.0,False,True,False,1989.0,1.0,21.0,Blue Edwards
453,899,Mark,Price,1964-02-15,Georgia Tech,USA,72.0,180.0,True,False,False,1986.0,2.0,25.0,Mark Price
454,900,Matt,Fish,1969-11-18,North Carolina-Wilmington,USA,83.0,900.0,False,False,False,1992.0,2.0,50.0,Matt Fish
455,901,Otis,Thorpe,1962-08-05,Providence,USA,82.0,248.0,False,True,True,1984.0,1.0,9.0,Otis Thorpe
456,902,Bimbo,Coles,1968-04-22,Virginia Tech,USA,74.0,182.0,True,False,False,1990.0,2.0,40.0,Bimbo Coles
457,903,Geert,Hammink,1969-07-12,Louisiana State,Netherlands,84.0,262.0,False,True,True,1993.0,1.0,26.0,Geert Hammink
458,904,Chris,Mullin,1963-07-30,St. John's (NY),USA,,,False,True,False,1985.0,1.0,7.0,Chris Mullin
459,905,Dale,Davis,1969-03-25,Clemson,USA,83.0,252.0,False,True,True,1991.0,1.0,13.0,Dale Davis
460,906,Haywoode,Workman,1966-01-23,Oral Roberts,USA,74.0,180.0,True,False,False,1989.0,2.0,49.0,Haywoode Workman
461,907,Malik,Sealy,1970-02-01,St. John's (NY),USA,80.0,200.0,True,True,False,1992.0,1.0,14.0,Malik Sealy
462,911,Ervin,Johnson,1967-12-21,New Orleans,USA,83.0,911.0,False,False,True,1993.0,1.0,23.0,Ervin Johnson
463,912,Rafael,Addison,1964-07-22,Syracuse,USA,80.0,241.0,False,True,False,1986.0,2.0,39.0,Rafael Addison
464,913,Larry,Johnson,1969-03-14,UNLV,USA,79.0,235.0,False,True,False,1991.0,1.0,1.0,Larry Johnson
465,914,Stanley,Roberts,1970-02-07,Louisiana State,USA,84.0,290.0,False,False,True,1991.0,1.0,23.0,Stanley Roberts
466,915,Rodney,Rogers,1971-06-20,Wake Forest,USA,79.0,915.0,False,True,False,1993.0,1.0,9.0,Rodney Rogers
